순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name,year
2,D087,2018-04-11,W005,71.69816513,87.39816513,122.5869151,23.459,201.427,77.36,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-11,W003,70.38493899,104.684939,139.178039,22.995,207.143,,쿠킹실,품목 교체,10:15,11:15,60.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생,2018
4,C007,2018-04-11,W003,71.47459528,91.87459528,127.8700453,23.997,209.277,74.81,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-04-11,W005,71.24119866,107.4411987,143.2164487,23.85,211.875,79.79,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-04-11,W005,70.52424263,109.1242426,143.9096426,23.19,199.741,,충전실,품목 교체,17:58,20:00,122.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
7,D088,2018-04-11,W005,71.00544864,99.00544864,133.8159486,23.207,202.124,69.87,,,,,,,0,110,정상,0,0:정상,2018
8,C088,2018-04-11,W003,72.0869553,103.3869553,138.6260053,23.493,202.639,74.17,,,,,,,0,110,정상,0,0:정상,2018
9,D087,2018-04-11,W005,68.90941175,115.9094118,151.3534618,23.629,206.888,70.99,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-04-11,W005,72.39584092,91.89584092,127.3091909,23.609,209.251,72.3,,,,,,,0,110,정상,0,0:정상,2018
12,D003,2018-04-11,W005,72.30760462,110.8076046,145.6381046,23.22,201.186,73.59,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-04-11,W005,71.40160255,107.3016026,142.9509526,23.766,204.21,78.7,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-04-11,W005,70.65540053,106.9554005,142.3384505,23.589,205.336,73.06,,,,,,,0,110,정상,0,0:정상,2018
14,D088,2018-04-11,W005,71.19436658,85.89436658,122.0879666,24.129,212.457,76.52,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-04-12,W005,70.67691994,122.7769199,158.4987199,23.815,212.903,75.13,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-04-12,W005,70.06501282,119.6650128,155.2223128,23.705,204.718,77.97,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-04-12,W005,72.15735316,109.9573532,145.5572532,23.733,207.232,74.08,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-12,W003,71.46112665,102.1611267,137.5601767,23.599,202.435,76.41,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-12,W003,70.05349803,106.653498,142.345198,23.794,216.132,73.58,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-04-12,W005,71.74149338,105.0414934,139.7389934,23.132,208.202,,충전실,품목 교체,8:55,10:27,92.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
5,C008,2018-04-12,W003,71.84855402,104.848554,140.433054,23.723,206.115,79.63,,,,,,,0,110,정상,0,0:정상,2018
6,P0F0,2018-04-12,W007,69.84036241,105.7403624,142.6104624,24.58,220.681,78.55,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-04-12,W005,71.67477,112.57477,147.34347,23.179,207.004,,충전실,품목 교체,15:36,18:59,203.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
8,C088,2018-04-12,W003,73.12758587,91.12758587,126.2640859,23.424,203.801,75.9,,,,,,,0,110,정상,0,0:정상,2018
9,C088,2018-04-12,W003,71.69930948,111.3993095,146.9395595,23.694,213.111,73.18,,,,,,,0,110,정상,0,0:정상,2018
10,C002,2018-04-12,W003,71.8574716,126.6574716,162.6875216,24.02,214.981,75.31,,,,,,,0,110,정상,0,0:정상,2018
11,D087,2018-04-12,W005,72.10111736,113.9011174,149.0147674,23.409,204.941,77.51,,,,,,,0,110,정상,0,0:정상,2018
11,C088,2018-04-12,W003,73.28390944,109.4839094,144.6066094,23.415,202.768,73.87,,,,,,,0,110,정상,0,0:정상,2018
12,C087,2018-04-12,W003,71.03813981,112.5381398,147.7592398,23.481,209.651,72.1,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-04-12,W005,69.34707134,92.14707134,127.2800713,23.422,199.282,76.44,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-04-12,W005,72.04376319,76.94376319,112.4097132,23.644,208.812,73.08,,,,,,,0,110,정상,0,0:정상,2018
13,D087,2018-04-12,W005,70.13909211,95.73909211,131.1537921,23.61,209.681,74.39,,,,,,,0,110,정상,0,0:정상,2018
14,C002,2018-04-12,W003,69.33778484,80.43778484,114.9961848,23.039,200.082,,쿠킹실,QA 규격 확인 대기,13:19,15:10,111.0,W003442,1,4,QA 규격 확인 대기,3,3:기타,2018
14,C002,2018-04-12,W003,71.00543725,106.3054373,142.1545373,23.899,207.815,74.12,쿠킹실,QA 규격 확인 대기,13:19,15:10,111.0,W003442,0,4,QA 규격 확인 대기,3,3:기타,2018
15,C002,2018-04-12,W003,72.36911245,101.2691124,136.3408624,23.381,206.13,78.58,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-04-13,W005,70.33502583,105.1350258,140.9035758,23.846,210.169,76.01,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-04-13,W005,69.41256036,105.1125604,141.1699104,24.038,213.344,72.51,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-04-13,W005,71.62542791,89.82542791,125.7471779,23.948,211.021,76.18,,,,,,,0,110,정상,0,0:정상,2018
6,C002,2018-04-13,W003,70.76867215,87.86867215,122.3289722,22.974,205.506,,쿠킹실,기타,11:55,12:50,55.0,W003489,1,23,기타,3,3:기타,2018
7,P006,2018-04-13,W007,70.92241537,107.2224154,142.4508154,23.486,207.674,72.49,,,,,,,0,110,정상,0,0:정상,2018
8,C002,2018-04-13,W003,71.0277204,97.5277204,132.9688204,23.627,211.541,75.51,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-04-13,W005,71.95945133,131.5594513,167.1580013,23.732,208.124,77.67,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-04-13,W005,71.78109715,103.2810972,138.5078472,23.485,208.909,75.97,,,,,,,0,110,정상,0,0:정상,2018
11,C088,2018-04-13,W003,72.13345361,135.6334536,171.6526536,24.013,210.056,75.85,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-04-13,W005,72.90358529,109.8035853,145.5865353,23.855,209.473,78.52,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-04-13,W005,70.21309888,119.3130989,154.6197989,23.538,208.364,75.16,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-04-13,W005,71.42459438,108.6245944,143.8924444,23.512,209.102,76.25,,,,,,,0,110,정상,0,0:정상,2018
14,C088,2018-04-13,W003,71.66902807,113.3690281,148.5971281,23.485,200.334,79.01,,,,,,,0,110,정상,0,0:정상,2018
15,D087,2018-04-13,W005,70.4767082,107.8767082,143.4602082,23.722,209.303,76.1,,,,,,,0,110,정상,0,0:정상,2018
15,D088,2018-04-13,W005,71.07511011,107.2751101,143.3403101,24.043,208.83,75.39,,,,,,,0,110,정상,0,0:정상,2018
16,D087,2018-04-13,W005,71.07818606,99.77818606,135.5416361,23.842,204.482,79.72,,,,,,,0,110,정상,0,0:정상,2018
17,D087,2018-04-14,W005,71.62335537,94.62335537,129.6194554,23.331,204.945,71.65,,,,,,,0,110,정상,0,0:정상,2018
1,C002,2018-04-16,W003,72.25141156,115.2514116,150.1383616,23.258,205.752,72.81,,,,,,,0,110,정상,0,0:정상,2018
2,C002,2018-04-16,W003,72.84235543,93.64235543,128.9586054,23.544,205.288,72.56,,,,,,,0,110,정상,0,0:정상,2018
3,P004,2018-04-16,W007,71.61667304,103.116673,138.665223,23.699,206.782,72.22,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-04-16,W005,70.18434831,121.0843483,156.8978983,23.876,211.152,74.65,,,,,,,0,110,정상,0,0:정상,2018
5,C088,2018-04-16,W003,72.52276277,93.82276277,128.4862628,23.109,207.366,,쿠킹실,품목 교체,15:40,17:00,80.0,W0034B1,1,104,품목 교체,2,2:공정 중 발생,2018
6,P004,2018-04-16,W007,71.54288934,105.8428893,141.2429393,23.6,207.626,77.86,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-04-17,W005,72.54354392,119.3435439,155.3347939,23.994,209.969,73.23,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-04-17,W005,70.52953723,65.62953723,100.6381872,23.339,207.012,75.61,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-04-17,W005,70.62568217,105.7256822,140.7591822,23.356,202.579,78.79,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-04-17,W005,71.10095642,108.9009564,144.3323064,23.621,208.811,79.14,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-04-17,W005,69.48028588,98.18028588,133.6647359,23.656,207.333,78.56,,,,,,,0,110,정상,0,0:정상,2018
6,C088,2018-04-17,W003,70.62365748,112.4236575,147.9546075,23.687,207.111,74.86,,,,,,,0,110,정상,0,0:정상,2018
7,C088,2018-04-17,W003,71.41424997,116.11425,150.96795,23.236,196.226,77.12,,,,,,,0,110,정상,0,0:정상,2018
7,P006,2018-04-17,W007,71.97552142,118.5755214,154.2058214,23.754,208.315,76.97,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-04-17,W005,72.48551733,118.6855173,154.6208173,23.957,211.92,78.05,,,,,,,0,110,정상,0,0:정상,2018
8,C045,2018-04-17,W003,71.79003673,108.6900367,142.8888367,22.799,196.905,,쿠킹실,점도이상,14:42,15:07,25.0,W003444,1,88,점도이상,2,2:공정 중 발생,2018
9,D087,2018-04-17,W005,73.19576848,118.8957685,153.7664185,23.247,208.223,75.63,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-04-17,W005,71.13572184,107.5357218,142.7308218,23.463,204.354,77.6,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-04-17,W003,72.15852094,112.2585209,147.5466709,23.525,201.232,70.77,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-04-17,W005,72.10568281,96.20568281,131.7037328,23.665,201.782,73.27,,,,,,,0,110,정상,0,0:정상,2018
13,C088,2018-04-17,W003,71.96252923,103.3625292,138.7656292,23.602,212.914,72.13,,,,,,,0,110,정상,0,0:정상,2018
1,D087,2018-04-18,W005,70.6323855,102.4323855,137.0703355,23.092,207.627,,충전실,공정,8:04,10:15,131.0,W005722,1,12,공정,2,2:공정 중 발생,2018
2,C002,2018-04-18,W003,73.10666407,97.80666407,132.9513141,23.43,207.532,73.41,,,,,,,0,110,정상,0,0:정상,2018
3,C002,2018-04-18,W003,72.31243221,112.3124322,147.5552822,23.495,210.752,73.62,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-04-18,W005,72.64561807,106.7456181,141.8510681,23.404,209.248,78.53,,,,,,,0,110,정상,0,0:정상,2018
5,C005,2018-04-18,W003,72.04886282,118.5488628,154.2596628,23.807,207.491,76.73,,,,,,,0,110,정상,0,0:정상,2018
6,D088,2018-04-18,W005,72.52307475,101.2230748,137.0966248,23.916,210.907,77.43,,,,,,,0,110,정상,0,0:정상,2018
7,C088,2018-04-18,W003,72.81910939,121.3191094,156.3389094,23.347,200.725,70.53,,,,,,,0,110,정상,0,0:정상,2018
8,P0F0,2018-04-18,W007,72.28996542,93.28996542,128.7144154,23.616,205.009,71.8,,,,,,,0,110,정상,0,0:정상,2018
9,D087,2018-04-18,W005,69.83190161,84.83190161,119.8479516,23.344,203.327,73.4,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-04-18,W005,71.43440681,128.0344068,163.4633568,23.619,210.631,72.29,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-04-18,W005,72.15436596,115.554366,151.034316,23.653,209.294,78.03,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-04-18,W005,72.00960966,117.2096097,152.6863597,23.651,204.028,72.8,,,,,,,0,110,정상,0,0:정상,2018
12,C088,2018-04-18,W003,71.14148536,120.0414854,155.7913854,23.833,212.753,76.71,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-04-18,W005,71.85915308,106.1591531,141.4555531,23.531,206.229,72.24,,,,,,,0,110,정상,0,0:정상,2018
15,C088,2018-04-18,W003,71.43563024,104.5356302,139.0824802,23.031,199.054,,쿠킹실,충진 미종료,2:20,2:40,20.0,W003721,1,97,충진 미종료,2,2:공정 중 발생,2018
16,C088,2018-04-18,W003,72.33011852,98.73011852,134.5638685,23.889,211.77,72.94,,,,,,,0,110,정상,0,0:정상,2018
17,D087,2018-04-18,W005,71.27735542,107.3773554,143.4156054,24.026,211.664,74.64,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-04-19,W005,71.07773646,101.1777365,136.8759865,23.799,209.167,71.49,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-04-19,W005,69.80385807,119.4038581,155.0197581,23.744,211.354,74.86,,,,,,,0,110,정상,0,0:정상,2018
3,D004,2018-04-19,W005,70.47485489,108.9748549,144.3537049,23.586,207.948,76.41,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-19,W003,70.39526757,83.39526757,119.7611676,24.244,215.208,77.76,,,,,,,0,110,정상,0,0:정상,2018
4,C088,2018-04-19,W003,72.75099693,110.6509969,146.5006969,23.9,207.954,79.42,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-04-19,W005,71.05782164,96.45782164,131.7627716,23.537,205.577,78.68,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-04-19,W005,72.41463179,105.4146318,140.8558818,23.628,207.49,71.33,,,,,,,0,110,정상,0,0:정상,2018
7,D087,2018-04-19,W005,70.40638363,93.00638363,128.3029336,23.531,205.418,76.03,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-04-19,W005,71.32014261,116.7201426,152.2589926,23.693,208.571,74.07,,,,,,,0,110,정상,0,0:정상,2018
14,C088,2018-04-19,W003,72.35999565,109.1599957,144.6955957,23.69,200.215,79.23,,,,,,,0,110,정상,0,0:정상,2018
15,D088,2018-04-19,W005,71.10947035,93.40947035,128.0312703,23.081,206.229,,충전실,품목 교체,5:49,8:44,175.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
16,C088,2018-04-19,W003,72.59401772,97.69401772,133.3249177,23.754,211.739,75.9,,,,,,,0,110,정상,0,0:정상,2018
17,C088,2018-04-19,W003,72.04129225,113.3412923,148.8086423,23.645,211.357,75.23,,,,,,,0,110,정상,0,0:정상,2018
18,P006,2018-04-19,W007,70.98675046,114.5867505,150.6883005,24.068,210.835,78.11,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-04-20,W005,72.2186944,120.1186944,155.1781944,23.373,203.087,77.03,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-04-20,W005,71.87383784,113.7738378,149.2628378,23.659,207.633,73.49,,,,,,,0,110,정상,0,0:정상,2018
4,C008,2018-04-20,W003,73.06580618,125.4658062,160.7628062,23.531,213.338,72.0,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-04-20,W005,70.02901125,101.3290113,136.8272113,23.665,209.589,79.41,,,,,,,0,110,정상,0,0:정상,2018
6,C088,2018-04-20,W003,73.14385337,103.9438534,140.0088534,24.043,214.025,76.88,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-04-20,W005,71.40211963,102.8021196,138.2847696,23.655,209.086,78.38,,,,,,,0,110,정상,0,0:정상,2018
8,D087,2018-04-20,W005,70.97750669,89.07750669,124.6241067,23.698,208.153,75.93,,,,,,,0,110,정상,0,0:정상,2018
8,P006,2018-04-20,W007,69.92196831,101.6219683,136.7925183,23.447,210.539,77.45,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-04-20,W005,71.71156854,114.8115685,150.0302185,23.479,199.885,72.7,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-04-20,W005,72.32876868,106.3287687,141.2167187,23.259,203.543,70.27,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-04-20,W003,71.84078342,86.64078342,122.3507834,23.807,208.64,76.69,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-04-20,W005,71.10454598,117.304546,152.439446,23.423,209.299,75.97,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-04-20,W005,70.39451419,93.49451419,128.6806642,23.457,200.688,71.06,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-04-20,W005,72.33059385,105.3305939,140.9529439,23.748,208.116,74.7,,,,,,,0,110,정상,0,0:정상,2018
13,C087,2018-04-20,W003,71.52391132,93.32391132,128.9702113,23.764,209.773,75.57,,,,,,,0,110,정상,0,0:정상,2018
14,D087,2018-04-20,W005,72.73327512,114.4332751,149.7005251,23.512,211.206,70.96,,,,,,,0,110,정상,0,0:정상,2018
15,D088,2018-04-20,W005,71.0458149,111.8458149,147.4371149,23.728,210.324,74.56,,,,,,,0,110,정상,0,0:정상,2018
16,D087,2018-04-20,W005,70.92634276,102.6263428,138.2791428,23.769,208.374,78.92,,,,,,,0,110,정상,0,0:정상,2018
17,D087,2018-04-21,W005,71.55811334,119.1581133,154.7442633,23.724,214.395,78.89,,,,,,,0,110,정상,0,0:정상,2018
1,C095,2018-04-23,W003,69.68014586,107.2801459,142.6976959,23.612,205.369,78.29,,,,,,,0,110,정상,0,0:정상,2018
2,P0F0,2018-04-23,W007,71.65265817,86.25265817,121.5203582,23.512,208.621,76.31,,,,,,,0,110,정상,0,0:정상,2018
3,P006,2018-04-23,W007,71.81848934,104.2184893,139.5768893,23.572,209.604,74.14,,,,,,,0,110,정상,0,0:정상,2018
4,D0036,2018-04-23,W005,70.8993429,103.2993429,138.4279429,23.419,203.213,70.52,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-04-23,W005,70.92879021,99.72879021,135.1812402,23.635,202.093,72.72,,,,,,,0,110,정상,0,0:정상,2018
6,D006,2018-04-23,W005,72.65143293,90.35143293,124.6887829,22.892,202.534,,충전실,관리팀미입고(생산지연),14:10,15:01,51.0,W005315,1,15,관리팀미입고(생산지연),1,1:공정 전 발생,2018
7,D005,2018-04-23,W005,72.27099938,114.4709994,149.2902994,23.213,204.04,76.42,,,,,,,0,110,정상,0,0:정상,2018
8,C007,2018-04-23,W003,71.56564242,100.6656424,135.7440424,23.386,209.755,73.04,,,,,,,0,110,정상,0,0:정상,2018
9,D004,2018-04-23,W005,72.09438296,111.294383,147.186983,23.928,209.93,73.22,,,,,,,0,110,정상,0,0:정상,2018
10,D088,2018-04-23,W005,72.71079811,108.0107981,143.7035981,23.795,213.116,77.32,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-04-23,W005,71.67932227,111.4793223,146.9775223,23.665,207.641,76.09,,,,,,,0,110,정상,0,0:정상,2018
1,P0F0,2018-04-24,W007,70.31114071,109.4111407,145.2757407,23.91,209.182,72.4,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-04-24,W005,72.13802057,121.6380206,157.2399706,23.735,208.141,76.41,,,,,,,0,110,정상,0,0:정상,2018
2,C088,2018-04-24,W003,70.9399026,129.8399026,164.7426026,23.268,204.675,71.46,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-24,W003,71.53762391,117.2376239,152.7354239,23.665,207.726,72.92,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-04-24,W005,70.03615694,87.63615694,122.4189569,23.189,198.627,,충전실,세부 세척,13:43,14:20,37.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
5,C008,2018-04-24,W003,72.73996502,104.639965,140.398915,23.839,210.19,79.91,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-04-24,W005,71.32773333,112.8277333,148.5404333,23.808,204.821,73.12,,,,,,,0,110,정상,0,0:정상,2018
7,C087,2018-04-24,W003,71.06879299,94.96879299,129.532893,23.043,201.967,,쿠킹실,세부 세척,13:30,14:30,60.0,W0034B2,1,51,세부 세척,2,2:공정 중 발생,2018
8,D088,2018-04-24,W005,70.28572678,97.18572678,132.5922268,23.604,203.213,74.49,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-04-24,W005,70.59417442,103.5941744,138.9044244,23.54,208.862,76.35,,,,,,,0,110,정상,0,0:정상,2018
1,D087,2018-04-25,W005,71.83917329,111.6391733,146.7044233,23.377,204.315,71.78,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-25,W003,73.2203157,109.5203157,145.0250657,23.67,206.908,77.05,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-04-25,W005,71.7841459,115.3841459,150.7384459,23.57,206.368,77.0,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-04-25,W005,72.34206308,121.8420631,158.2248631,24.255,211.435,74.97,,,,,,,0,110,정상,0,0:정상,2018
6,D004,2018-04-25,W005,70.13083079,98.93083079,133.8939308,23.309,205.556,73.64,,,,,,,0,110,정상,0,0:정상,2018
7,C005,2018-04-25,W003,71.04098349,99.44098349,135.1258835,23.79,211.061,76.46,,,,,,,0,110,정상,0,0:정상,2018
8,C007,2018-04-25,W003,71.13405681,114.4340568,149.5197068,23.39,207.356,70.65,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-04-25,W005,72.51117416,113.8111742,149.1642242,23.569,211.297,74.12,,,,,,,0,110,정상,0,0:정상,2018
9,D087,2018-04-25,W005,70.9248235,116.5248235,152.3742235,23.9,205.987,80.14,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-04-25,W003,72.26673293,107.6667329,143.4206329,23.836,210.571,72.73,,,,,,,0,110,정상,0,0:정상,2018
10,D004,2018-04-25,W005,69.68197962,100.4819796,135.5408796,23.373,209.333,75.07,,,,,,,0,110,정상,0,0:정상,2018
11,C088,2018-04-25,W003,72.09682888,128.3968289,163.2545789,23.239,201.361,78.5,,,,,,,0,110,정상,0,0:정상,2018
11,C008,2018-04-25,W003,70.46650212,93.76650212,128.9543021,23.459,205.921,74.46,,,,,,,0,110,정상,0,0:정상,2018
12,C010,2018-04-25,W003,71.89369629,95.89369629,131.3669463,23.649,203.208,75.67,,,,,,,0,110,정상,0,0:정상,2018
13,D087,2018-04-25,W005,71.75302467,99.75302467,134.7437747,23.327,206.101,70.22,,,,,,,0,110,정상,0,0:정상,2018
14,P004,2018-04-25,W007,70.70756018,90.50756018,126.3252102,23.878,208.366,73.71,,,,,,,0,110,정상,0,0:정상,2018
15,P004,2018-04-25,W007,69.75933142,114.3593314,150.0942814,23.823,211.192,75.05,,,,,,,0,110,정상,0,0:정상,2018
16,C006,2018-04-25,W003,69.69036537,100.0903654,135.8005154,23.807,208.889,74.84,,,,,,,0,110,정상,0,0:정상,2018
17,C087,2018-04-25,W003,71.67860143,103.5786014,138.7215514,23.429,201.739,78.44,,,,,,,0,110,정상,0,0:정상,2018
18,D088,2018-04-25,W005,71.10667258,122.5066726,158.0165226,23.673,209.699,71.82,,,,,,,0,110,정상,0,0:정상,2018
19,P004,2018-04-25,W007,70.6932081,88.5932081,124.6230081,24.02,209.35,77.51,,,,,,,0,110,정상,0,0:정상,2018
20,D087,2018-04-25,W005,71.45624808,89.55624808,125.1766481,23.747,210.993,71.74,,,,,,,0,110,정상,0,0:정상,2018
22,C088,2018-04-25,W003,70.06839376,101.5683938,136.8013438,23.489,201.032,79.0,,,,,,,0,110,정상,0,0:정상,2018
23,D087,2018-04-25,W005,72.01776358,114.5177636,150.2546636,23.825,214.818,74.21,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-04-26,W005,72.39024657,107.2902466,142.7229966,23.622,206.804,77.17,,,,,,,0,110,정상,0,0:정상,2018
2,C001,2018-04-26,W003,69.7949919,85.1949919,120.7678419,23.715,209.457,71.85,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-04-26,W005,70.46697322,128.2669732,163.5963232,23.553,206.624,74.6,,,,,,,0,110,정상,0,0:정상,2018
5,C007,2018-04-26,W003,72.68268668,117.1826867,153.1431867,23.974,213.28,80.83,,,,,,,0,110,정상,0,0:정상,2018
12,P006,2018-04-26,W007,70.71888071,122.1188807,158.1728307,24.036,214.775,78.54,,,,,,,0,110,정상,0,0:정상,2018
24,C088,2018-04-26,W003,71.10806305,128.4080631,164.6741631,24.177,210.886,78.4,,,,,,,0,110,정상,0,0:정상,2018
25,C088,2018-04-26,W003,71.94227842,114.1422784,149.0620784,23.28,207.071,71.66,,,,,,,0,110,정상,0,0:정상,2018
26,D002,2018-04-26,W005,73.85763266,75.15763266,109.8452827,23.125,199.081,,충전실,대차 적재 공간 부족,19:52,20:30,38.0,W0058Z1,1,30,대차 적재 공간 부족,3,3:기타,2018
1,D087,2018-04-27,W005,72.46234925,112.8623493,147.2371993,22.917,204.434,,충전실,품목 교체,1:30,2:30,60.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
2,D087,2018-04-27,W005,71.01653741,111.8165374,147.9450374,24.086,217.951,80.67,,,,,,,0,110,정상,0,0:정상,2018
3,C088,2018-04-27,W003,71.32996689,114.2299669,149.9579669,23.819,213.331,72.56,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-04-27,W005,71.15233483,101.9523348,137.3919348,23.626,209.444,79.66,,,,,,,0,110,정상,0,0:정상,2018
5,C007,2018-04-27,W003,71.66416301,104.464163,139.670363,23.471,205.348,71.33,,,,,,,0,110,정상,0,0:정상,2018
